Source_URL,PR_CPC_ABBR,CMA_Name,CSDName,Facility_Name,address
https://middlesexcentre.on.ca/facilities/komoka-wellness-recreation-centre,ON,London,Middlesex Centre,Komoka Wellness Centre,"1 Tunks Ln, Middlesex Centre, ON"
https://middlesexcentre.on.ca/facilities/komoka-wellness-recreation-centre,ON,London,Middlesex Centre,Komoka Wellness Centre,"1 Tunks Ln, Middlesex Centre, ON"
https://www.middlesexcentre.on.ca/facilities/komoka-community-centre,ON,London,Middlesex Centre,Komoka Community Centre,"133 Queen St, Komoka, ON"
https://www.middlesexcentre.on.ca/facilities/komoka-community-centre,ON,London,Middlesex Centre,Komoka Community Centre,"133 Queen St, Komoka, ON"
https://www.middlesexcentre.on.ca/facilities/ilderton-arena,ON,London,Middlesex Centre,Ilderton Arena,"13168 Ilderton Rd, Ilderton, ON"
https://www.middlesexcentre.on.ca/facilities/ilderton-arena,ON,London,Middlesex Centre,Ilderton Arena,"13168 Ilderton Rd, Ilderton, ON"
https://www.middlesexcentre.on.ca/facilities/ilderton-community-centre,ON,London,Middlesex Centre,Ilderton Community Centre,"13168 Ilderton Rd, Ilderton, ON"
https://www.middlesexcentre.on.ca/facilities/bryanston-community-centre,ON,London,Middlesex Centre,Bryanston Community Centre,"15321 Plover Mills Rd, Ilderton, ON"
https://www.middlesexcentre.on.ca/facilities/coldstream-community-centre,ON,London,Middlesex Centre,Coldstream Community Centre,"10227 Ilderton Rd, Ilderton, ON"
https://www.middlesexcentre.on.ca/facilities/delaware-community-centre,ON,London,Middlesex Centre,Delaware Community Centre,"2652 Gideon Dr, Delaware, ON"
https://www.middlesexcentre.on.ca/facilities/delaware-community-centre,ON,London,Middlesex Centre,Delaware Community Centre,"2652 Gideon Dr, Delaware, ON"
https://www.thamescentre.on.ca/services/residents/flightexec-centre,ON,London,Thames Centre,The FlightExec Centre,"2066 Dorchester Rd, Dorchester, ON"
https://www.thamescentre.on.ca/services/residents/flightexec-centre,ON,London,Thames Centre,The FlightExec Centre,"2066 Dorchester Rd, Dorchester, ON"
https://www.thamescentre.on.ca/services/residents/flightexec-centre,ON,London,Thames Centre,The FlightExec Centre,"2066 Dorchester Rd, Dorchester, ON"
https://www.thamescentre.on.ca/services/residents/flightexec-centre,ON,London,Thames Centre,The FlightExec Centre,"2066 Dorchester Rd, Dorchester, ON"
https://www.thamescentre.on.ca/services/residents/flightexec-centre,ON,London,Thames Centre,The FlightExec Centre,"2066 Dorchester Rd, Dorchester, ON"
https://www.centralelgin.org/en/live-discover/arenas.aspx,ON,London,Central Elgin,Belmont Arena and Community Centre,"14020 Belmont Rd, Belmont, ON"
https://www.centralelgin.org/en/live-discover/arenas.aspx,ON,London,Central Elgin,Belmont Arena and Community Centre,"14020 Belmont Rd, Belmont, ON"
https://www.centralelgin.org/en/live-discover/arenas.aspx,ON,London,Central Elgin,Port Stanley Arena and Community Centre,"332 Carlow Rd, Port Stanley, ON"
https://www.centralelgin.org/en/live-discover/arenas.aspx,ON,London,Central Elgin,Port Stanley Arena and Community Centre,"332 Carlow Rd, Port Stanley, ON"
https://oneida.on.ca/community-centre/,ON,London,Southwold,Oneida Community Centre,"2017 Ball Park Rd, Southwold, ON"
https://411.ca/business/profile/2822904,ON,London,Southwold,Lawrence Station Community Hall,"12344 William St, Southwold, ON"
http://www.southwold.ca/residents/township-facilities/southwold-keystone-complex,ON,London,Southwold,Southwold Keystone Complex,"35921 Talbot Line, Shedden, ON"
http://www.adelaidemetcalfe.on.ca/node/8,ON,London,Adelaide-Metcalfe,Adelaide Metcalfe Township Hall,"2340 Egremont Dr, Strathroy, ON"
https://campusrecreationcentre.com/sports/2019/7/30/campus-ice-centre.aspx,ON,Oshawa,Oshawa,Campus Ice Centre,"2200 Simcoe St N, Oshawa, ON"
https://campusrecreationcentre.com/sports/2019/7/30/campus-ice-centre.aspx,ON,Oshawa,Oshawa,Campus Ice Centre,"2200 Simcoe St N, Oshawa, ON"
https://campusrecreationcentre.com/sports/2019/7/30/campus-ice-centre.aspx,ON,Oshawa,Oshawa,Campus Ice Centre,"2200 Simcoe St N, Oshawa, ON"
https://campusrecreationcentre.com/sports/2019/7/30/campus-ice-centre.aspx,ON,Oshawa,Oshawa,Campus Ice Centre,"2200 Simcoe St N, Oshawa, ON"
https://www.icesports.com/oshawa/,ON,Oshawa,Oshawa,Canlan Ice Sports,"1401 Phillip Murray Ave, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=7eb4be99-3de2-4ac4-99ac-70b3933de5de,ON,Oshawa,Oshawa,South Oshawa Community Centre,"1455 Cedar St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=7eb4be99-3de2-4ac4-99ac-70b3933de5de,ON,Oshawa,Oshawa,South Oshawa Community Centre,"1455 Cedar St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=7eb4be99-3de2-4ac4-99ac-70b3933de5de,ON,Oshawa,Oshawa,South Oshawa Community Centre,"1455 Cedar St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=7eb4be99-3de2-4ac4-99ac-70b3933de5de,ON,Oshawa,Oshawa,South Oshawa Community Centre,"1455 Cedar St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=7eb4be99-3de2-4ac4-99ac-70b3933de5de,ON,Oshawa,Oshawa,South Oshawa Community Centre,"1455 Cedar St, Oshawa, ON"
https://www.harmonycreek.ca/,ON,Oshawa,Oshawa,Harmony Creek Community Centre,"15 Harmony Rd N, Oshawa, ON"
https://www.harmonycreek.ca/,ON,Oshawa,Oshawa,Harmony Creek Community Centre,"15 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5&Keywords=&ScrollMap=true&id=362798ce-b421-4745-92d7-5e5dbcefd0ac,ON,Oshawa,Oshawa,Harman Park Arena,"829 Douglas St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5&Keywords=&ScrollMap=true&id=362798ce-b421-4745-92d7-5e5dbcefd0ac,ON,Oshawa,Oshawa,Harman Park Arena,"829 Douglas St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=dddf6e4d-f876-4745-9e92-c7b2538a4a36,ON,Oshawa,Oshawa,Columbus Community Centre,"3265 Simcoe St N, Oshawa, ON"
https://www.occnaoshawa.org/lake-vista-park,ON,Oshawa,Oshawa,Lake Vista Community Centre,"450 Emerald Ave, Oshawa, ON"
http://www.informdurham.com/record/OSH0051,ON,Oshawa,Oshawa,Southmead Community Centre,"103 Kawartha Ave, Oshawa, ON"
http://connaughtpark.ca/,ON,Oshawa,Oshawa,Connaught Community Centre,"435 Jarvis St, Oshawa, ON"
https://www.occnaoshawa.org/storie-park,ON,Oshawa,Oshawa,Storie Community Centre,"101 Mill St, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Index.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=northview+community+centre,ON,Oshawa,Oshawa,Northview Community Centre,"150 Beatrice St E, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Index.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=northview+community+centre,ON,Oshawa,Oshawa,Northview Community Centre,"150 Beatrice St E, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Index.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=northview+community+centre,ON,Oshawa,Oshawa,Northview Community Centre,"150 Beatrice St E, Oshawa, ON"
https://www.occnaoshawa.org/bathe-park,ON,Oshawa,Oshawa,Bathe Community Centre,"298 Eulalie St, Oshawa, ON"
https://www.occnaoshawa.org/mackenzie-park,ON,Oshawa,Oshawa,MacKenzie Park Clubhouse,"1234 Mackenzie Ave, Oshawa, ON"
https://www.occnaoshawa.org/thornton-dundee-park,ON,Oshawa,Oshawa,Thornton/Dundee Community Centre,"210 Thornton Rd, Oshawa, ON"
http://www.informdurham.com/record/OSH0061,ON,Oshawa,Oshawa,Valleyview Community Centre,"81 Gladstone Ave, Oshawa, ON"
http://www.informdurham.com/record/OSH0116,ON,Oshawa,Oshawa,Woodview Community Centre,"151 Cadillac Ave N, Oshawa, ON"
http://www.informdurham.com/record/OSH0025,ON,Oshawa,Oshawa,Rundle Community Centre,"241 Park Rd S, Oshawa, ON"
http://www.informdurham.com/record/OSH0029,ON,Oshawa,Oshawa,Glen Stewart Community Centre,"201 Cabot St, Oshawa, ON"
http://www.informdurham.com/record/OSH0036,ON,Oshawa,Oshawa,Kingside Community Centre,"537 Tennyson Ave, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&Keywords=&ScrollMap=true&id=9b4b0ebd-6532-481f-a741-08a69de9d0a8,ON,Oshawa,Oshawa,Civic Recreation Complex,"99 Thornton Rd S, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=1ebf3bf4-0045-487c-9365-9e85d37fb882,ON,Oshawa,Oshawa,Children's Arena,"155 Arena St, Oshawa ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5%2C6%2C8%2C2&Keywords=&ScrollMap=true&id=362643ba-752e-464a-8d21-ea8dd40a2353,ON,Oshawa,Oshawa,Delpark Homes Centre,"1661 Harmony Rd N, Oshawa, ON"
"https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5,6,8,2&Keywords=&Page=2&Scroll=true&id=7f80904b-11f9-4443-861a-6da619246d53",ON,Oshawa,Oshawa,Donevan Recreation Complex,"171 Harmony Rd S, Oshawa, ON"
"https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5,6,8,2&Keywords=&Page=2&Scroll=true&id=7f80904b-11f9-4443-861a-6da619246d53",ON,Oshawa,Oshawa,Donevan Recreation Complex,"171 Harmony Rd S, Oshawa, ON"
"https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5,6,8,2&Keywords=&Page=2&Scroll=true&id=7f80904b-11f9-4443-861a-6da619246d53",ON,Oshawa,Oshawa,Donevan Recreation Complex,"171 Harmony Rd S, Oshawa, ON"
"https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=5,6,8,2&Keywords=&Page=2&Scroll=true&id=7f80904b-11f9-4443-861a-6da619246d53",ON,Oshawa,Oshawa,Donevan Recreation Complex,"171 Harmony Rd S, Oshawa, ON"
http://www.tributecommunitiescentre.com/,ON,Oshawa,Oshawa,Tribute Communities Centre,"99 Athol St E, Oshawa, ON"
https://ymcagta.org/find-a-y/oshawa-ymca,ON,Oshawa,Oshawa,Oshawa YMCA,"99 Mary St N, Oshawa, ON"
https://ymcagta.org/find-a-y/oshawa-ymca,ON,Oshawa,Oshawa,Oshawa YMCA,"99 Mary St N, Oshawa, ON"
https://ymcagta.org/find-a-y/oshawa-ymca,ON,Oshawa,Oshawa,Oshawa YMCA,"99 Mary St N, Oshawa, ON"
https://ymcagta.org/find-a-y/oshawa-ymca,ON,Oshawa,Oshawa,Oshawa YMCA,"99 Mary St N, Oshawa, ON"
https://durhamindoorsoccer.com/,ON,Oshawa,Oshawa,Durham Indoor Soccer Centre,"1255 Terwillegar Ave, Oshawa, ON"
https://brooksidepark.weebly.com/,ON,Oshawa,Oshawa,Fernhill Community Centre,"144 Fernhill Blvd, Oshawa, ON"
https://www.oscc.ca/en/index.asp#,ON,Oshawa,Oshawa,Oshawa Senior Community Centres,"43 John St W, Oshawa, ON"
https://www.oshawagolf.com/,ON,Oshawa,Oshawa,Oshawa Golf & Curling Club,"160 Alexandra St, Oshawa"
https://www.kedrondells.com/,ON,Oshawa,Oshawa,Kedron Dells Golf Club,"2400 Ritson Road North, Oshawa, ON"
http://harmonycreekgolf.com/,ON,Oshawa,Oshawa,Harmony Creek Golf Centre,"1000 Bloor Street East, Oshawa, ON"
https://oshawacurlingclub.com/,ON,Oshawa,Oshawa,Oshawa Curling Club,"226 Bond St E, Oshawa, ON"
https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=2&id=c8683f57-a3d8-4e1d-9f32-a905dc0bfe59,ON,Oshawa,Oshawa,Arts Resource Centre,"45 Queen St., Oshawa, On"
http://www.informdurham.com/record/OSH0031,ON,Oshawa,Oshawa,Harman/Cordova Community Centre,"799 Douglas St, Oshawa, ON"
http://www.informdurham.com/record/OSH0101,ON,Oshawa,Oshawa,North Oshawa Community Centre,"1139 Mary St N, Oshawa, ON"
https://www.whitby.ca/en/business/mckinneycentre.asp,ON,Oshawa,Whitby,McKinney Centre,"222 McKinney Dr, Whitby, ON"
https://www.whitby.ca/en/business/mckinneycentre.asp,ON,Oshawa,Whitby,McKinney Centre,"222 McKinney Dr, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Luther Vipond Brooklin Memorial Arena,"67 Winchester Rd, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/residents/arenas.asp,ON,Oshawa,Whitby,Iroquois Park Sports Centre,"500 Victoria St W, Whitby, ON"
https://www.whitby.ca/en/business/whitbycivicrecreationcomplex.asp,ON,Oshawa,Whitby,Whitby Civic Recreation Complex,"555 Rossland Rd E, Whitby, ON"
https://www.whitby.ca/en/business/whitbycivicrecreationcomplex.asp,ON,Oshawa,Whitby,Whitby Civic Recreation Complex,"555 Rossland Rd E, Whitby, ON"
https://www.whitby.ca/en/residents/communitycentres.asp#brooklincommunitycentre,ON,Oshawa,Whitby,Brooklin Community Centre,"45 Cassels Rd E, Whitby, ON"
https://www.whitby.ca/en/residents/communitycentres.asp?_mid_=11746#brooklincommunitycentreandlibrary,ON,Oshawa,Whitby,Brooklin Community Centre & Library,"8 Vipond Rd, Whitby, ON"
https://www.whitby.ca/en/residents/communitycentres.asp?_mid_=11746#brooklincommunitycentreandlibrary,ON,Oshawa,Whitby,Brooklin Community Centre & Library,"8 Vipond Rd, Whitby, ON"
https://www.lakeridgelinks.com/,ON,Oshawa,Whitby,Lakeridge Links & Whispering Ridge,"1355 Brawley Rd., Brooklin, ON"
https://sunriseyouthgroup.ca/,ON,Oshawa,Whitby,Sunrise Youth Group,"1621 McEwen Dr, Whitby, ON"
https://www.whitbycurlingclub.com/,ON,Oshawa,Whitby,Whitby Curling Club,"815 Brock St N, Whitby, ON"
http://www.newcastlememorialarena.com/,ON,Oshawa,Clarington,West Newcastle Memorial Arena,"103 Caroline St W, Newcastle, ON"
https://www.clarington.net/en/be-active/alan-strike-aquatic-and-squash-centre.asp,ON,Oshawa,Clarington,Alan Strike Aquatic and Squash Centre,"49 Liberty St N, Bowmanville, ON"
https://www.clarington.net/en/be-active/alan-strike-aquatic-and-squash-centre.asp,ON,Oshawa,Clarington,Alan Strike Aquatic and Squash Centre,"49 Liberty St N, Bowmanville, ON"
https://www.clarington.net/en/be-active/courtice-community-complex.asp,ON,Oshawa,Clarington,Courtice Community Complex,"2950 Courtice Rd N, Courtice, ON"
https://www.clarington.net/en/be-active/courtice-community-complex.asp,ON,Oshawa,Clarington,Courtice Community Complex,"2950 Courtice Rd N, Courtice, ON"
https://www.clarington.net/en/be-active/courtice-community-complex.asp,ON,Oshawa,Clarington,Courtice Community Complex,"2950 Courtice Rd N, Courtice, ON"
https://www.clarington.net/en/be-active/Diane-Hamre-Recreation-Complex.asp,ON,Oshawa,Clarington,Diane Hamre Recreation Complex,"1780 Rudell Rd, Newcastle, ON"
https://www.clarington.net/en/be-active/Diane-Hamre-Recreation-Complex.asp,ON,Oshawa,Clarington,Diane Hamre Recreation Complex,"1780 Rudell Rd, Newcastle, ON"
https://www.clarington.net/en/be-active/Diane-Hamre-Recreation-Complex.asp,ON,Oshawa,Clarington,Diane Hamre Recreation Complex,"1780 Rudell Rd, Newcastle, ON"
https://www.clarington.net/en/be-active/Diane-Hamre-Recreation-Complex.asp,ON,Oshawa,Clarington,Diane Hamre Recreation Complex,"1780 Rudell Rd, Newcastle, ON"
https://www.clarington.net/en/be-active/darlington-sports-centre.asp,ON,Oshawa,Clarington,Darlington Sports Centre,"2276 Taunton Rd, Hampton, ON"
https://www.clarington.net/en/be-active/Garnet-B-Rickard-Recreation-Complex.asp,ON,Oshawa,Clarington,Garnet B. Rickard Recreation Complex,"2440 Highway 2, Bowmanville, ON"
https://www.clarington.net/en/be-active/Garnet-B-Rickard-Recreation-Complex.asp,ON,Oshawa,Clarington,Garnet B. Rickard Recreation Complex,"2440 Highway 2, Bowmanville, ON"
https://www.clarington.net/en/be-active/south-courtice-arena.asp,ON,Oshawa,Clarington,South Courtice Arena,"1595 Prestonvale Rd, Courtice, ON"
https://www.clarington.net/en/be-active/south-courtice-arena.asp,ON,Oshawa,Clarington,South Courtice Arena,"1595 Prestonvale Rd, Courtice, ON"
https://www.clarington.net/en/be-active/south-courtice-arena.asp,ON,Oshawa,Clarington,South Courtice Arena,"1595 Prestonvale Rd, Courtice, ON"
https://www.clarington.net/en/be-active/Bowmanville-Indoor-Soccer-Lacrosse-Bowl.asp,ON,Oshawa,Clarington,Bowmanville Indoor Soccer/Lacrosse Bowl,"2375 Baseline Rd, Bowmanville, ON"
https://www.clarington.net/en/be-active/other-arenas.asp,ON,Oshawa,Clarington,West Orono Arena and Community Centre,"2 Princess St, Orono, ON"
https://www.clarington.net/en/be-active/other-arenas.asp,ON,Oshawa,Clarington,West Orono Arena and Community Centre,"2 Princess St, Orono, ON"
https://bowmanvilleolderadults.com/,ON,Oshawa,Clarington,Bowmanville Older Adult Association,"26 Beech Ave, Bowmanville, ON"
https://bowmanvilleolderadults.com/,ON,Oshawa,Clarington,Bowmanville Older Adult Association,"26 Beech Ave, Bowmanville, ON"
https://www.newcastlegolf.ca/,ON,Oshawa,Clarington,Newcastle Golf and Country Club,"2429 Golf Course Road, Newcastle, ON"
https://bowmanvillegolf.ca/,ON,Oshawa,Clarington,Bowmanville Golf and Country Club,"3845 Middle Road North Bowmanville, ON"
https://www.whitby.ca/en/residents/communitycentres.asp?_mid_=11746#brooklincommunitycentreandlibrary,ON,Oshawa,Clarington,Ashburn Community Centre,"780 Myrtle Road West RR 1 Ashburn, ON"
https://www.whitby.ca/en/residents/communitycentres.asp?_mid_=11746#brooklincommunitycentreandlibrary,ON,Oshawa,Clarington,Centennial Building,"416 Centre Street South Whitby, ON"
https://www.whitby.ca/en/residents/communitycentres.asp?_mid_=11746#brooklincommunitycentreandlibrary,ON,Oshawa,Clarington,Heydenshore Pavilion,"589 Water Street Whitby, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bell-centennial-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bell Centennial Arena,"50 Cassidy Rd, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bell-centennial-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bell Centennial Arena,"50 Cassidy Rd, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/belltown-dome,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Belltown Dome,"2915 Haughton Ave, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/belltown-dome,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Belltown Dome,"2915 Haughton Ave, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bernard-grandmaitre-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bernard-Grandmaitre Arena,"309 McArthur Rd, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bernard-grandmaitre-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bernard-Grandmaitre Arena,"309 McArthur Rd, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/blackburn-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Blackburn Arena,"200 Glen Park Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/blackburn-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Blackburn Arena,"200 Glen Park Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/bob-macquarrie-recreation-complex-orleans,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Bob MacQuarrie Recreation Complex - Orleans,"1490 Youville Dr, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/brewer-pool-and-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Brewer Pool and Arena,"100 Brewer Way, Ottawa, ON"
https://ottawa.ca/en/recreation-and-parks/recreation-facilities/facility-listing/brewer-pool-and-arena,ON,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,Brewer Pool and Arena,"100 Brewer Way, Ottawa, ON"
